Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions
,,,,,,,,,87.404,21.99432563,73.71461288,60.45189891,101,
,,,,,,,,,101.888,16.70001323,73.592912,57.94835036,120,
,,,,,,,,,72.53,27.5251034,85.66461477,66.33420172,187,
,,,,,,,,,142.036,17.45490553,63.83502612,71.99133087,94,
,,,,,,,,,81.492,72.80363209,80.6328518,78.47700761,101,
,,,,,,,,,159.204,49.12850765,66.7347105,67.13927399,74,
,,,,,,,,,137.418,44.46320474,69.38971035,58.84546355,95,
,,,,,,,,,119.718,30.23403464,84.13349001,91.16981208,100,
,,,,,,,,,117.558,41.64878904,86.21788317,91.44574319,95,
,,,,,,,,,85.754,25.52923286,61.88387193,85.29786518,100,
,,,,,,,,,106.224,49.18947025,74.73287586,98.38408729,95,
,,,,,,,,,99.752,14.84992048,97.31494436,83.37380546,88,
,,,,,,,,,100.312,36.86101469,61.41203587,92.18364131,104,
,,,,,,,,,82.398,42.08801288,60.21380606,77.96019813,98,
,,,,,,,,,109.604,54.18139605,69.9589913,60.96865703,81,
,,,,,,,,,90.446,29.98036142,85.94000314,67.69984567,104,
,,,,,,,,,81.338,34.3800057,94.78764105,97.9218883,100,
,,,,,,,,,116.824,30.46876078,93.46728664,65.33865835,102,
,,,,,,,,,131.38,57.9598324,66.36117306,60.02681911,86,
,,,,,,,,,105.136,41.06215628,86.61196395,74.707783,94,
,,,,,,,,,125.942,76.80293662,73.61329777,96.61218196,95,
,,,,,,,,,142.808,59.03877654,76.67487472,87.20812291,101,
,,,,,,,,,119.24,23.18104468,76.87530609,57.89869946,107,
,,,,,,,,,65.838,46.80198156,71.19538585,91.71415862,178,
,,,,,,,,,76.344,75.37991725,61.45588938,81.77915898,196,
,,,,,,,,,69.558,28.62365997,78.36761892,97.21046836,195,
,,,,,,,,,109.882,67.96251461,75.57657642,66.51486352,111,
,,,,,,,,,138.48,64.52333994,60.33683527,78.86102968,98,
,,,,,,,,,96.074,50.65469087,70.49855465,54.882285,116,
,,,,,,,,,88.45,44.53710809,64.74794214,87.62934684,83,
,,,,,,,,,81.696,63.9318334,77.4905433,67.92078022,110,
,,,,,,,,,65.544,25.50072186,80.88276791,64.75617452,201,
,,,,,,,,,113.826,20.28271297,65.42625054,94.29893092,99,
,,,,,,,,,99.884,58.11366964,75.09246795,88.98414968,82,
,,,,,,,,,109.668,17.22594365,92.78917353,51.8749006,132,
,,,,,,,,,80.22,48.02641416,73.1450706,63.07319541,105,
,,,,,,,,,99.624,63.63739489,71.21424772,68.9774262,96,
,,,,,,,,,106.08,42.45247888,97.67629473,66.29600728,87,
,,,,,,,,,139.848,76.94553132,93.75615295,84.41346941,113,
,,,,,,,,,123.08,63.74400662,83.4061519,96.23832444,107,
,,,,,,,,,104.76,17.24772394,82.35767474,70.35529162,99,
,,,,,,,,,114.276,50.87272766,78.08528003,66.96167188,88,
,,,,,,,,,110.18,52.59054039,73.39768663,78.02710107,94,
,,,,,,,,,98.092,78.26628006,63.30635021,67.89436267,94,
,,,,,,,,,137.27,21.40774433,94.09065237,91.31839618,96,
,,,,,,,,,125.974,34.87036041,87.28642337,79.05584295,88,
,,,,,,,,,100.386,37.43005557,60.26772044,77.49443021,98,
,,,,,,,,,101.64,68.0925614,81.42943813,85.38604859,106,
,,,,,,,,,103.316,17.94988116,62.22106688,99.97159879,94,
,,,,,,,,,130.244,11.71289324,63.32887111,66.38156814,95,
,,,,,,,,,107.622,16.46191647,60.85749988,88.21329065,83,
,,,,,,,,,123.406,25.00664884,98.95079115,70.66753746,94,
,,,,,,,,,100.342,74.27682399,83.72699881,87.92421552,98,
,,,,,,,,,87.076,58.85439149,93.3610436,81.08577223,95,
,,,,,,,,,116.66,28.67709442,64.75725475,51.67162863,96,
,,,,,,,,,108.552,50.63412005,82.51328301,75.54556816,120,
,,,,,,,,,89.798,11.66001155,84.08534018,99.13943733,104,
,,,,,,,,,92.972,44.20843484,97.70120021,54.40322276,92,
,,,,,,,,,135.912,69.12190402,90.05440599,54.08701507,101,
,,,,,,,,,83.63,60.25420847,84.85282933,96.12181614,92,
,,,,,,,,,74.166,46.16327181,87.11853127,61.51241954,193,
,,,,,,,,,107.5,66.63022965,92.23137587,53.58871038,105,
,,,,,,,,,106.01,65.31261203,79.5482745,86.44012104,83,
,,,,,,,,,87.964,12.54971531,78.69452309,99.38103608,97,
,,,,,,,,,125.774,45.23969688,63.77063145,93.36031059,96,
,,,,,,,,,139.946,66.87998144,70.82745911,54.47811503,89,
,,,,,,,,,80.8,76.72368659,67.59666479,54.30705027,94,
,,,,,,,,,131.522,29.15315016,64.552197,84.56601559,96,
,,,,,,,,,115.532,28.23632953,62.24757361,84.02443375,110,
,,,,,,,,,89.596,51.29915554,65.03775673,77.08343353,116,
,,,,,,,,,83.208,78.89178709,62.25788491,63.69702553,108,
,,,,,,,,,108.612,38.10089297,60.61708008,88.17816424,125,
,,,,,,,,,72.888,32.20891352,61.14992507,68.56638214,217,
,,,,,,,,,125.782,40.94155636,74.76009087,72.30766813,90,
,,,,,,,,,75.38,18.39835365,98.42038082,87.17044881,192,
,,,,,,,,,81.782,46.70126816,90.48192387,96.57656011,91,
,,,,,,,,,102.25,20.32956263,66.40141465,91.55158026,109,
,,,,,,,,,62.62,26.23567723,73.73561291,94.04591097,214,
,,,,,,,,,117.2,65.18661106,63.46582311,57.78875703,101,
,,,,,,,,,96.382,22.46601062,65.9385287,66.76579114,93,
,,,,,,,,,74.25,26.6444035,74.13316809,91.19854214,205,
,,,,,,,,,82.37,18.40582868,98.29954208,69.61529229,93,
,,,,,,,,,168.558,38.81743182,66.61972101,91.65392527,93,
,,,,,,,,,133.676,73.18001151,63.78724171,79.87008138,105,
,,,,,,,,,130.72,29.86215199,92.24287498,79.75242421,94,
,,,,,,,,,109.214,22.57889369,74.10169596,83.49422884,92,
,,,,,,,,,87.256,17.60185644,92.45594186,83.19541807,88,
,,,,,,,,,126.518,10.5868096,89.04742626,94.18975275,102,
,,,,,,,,,77.122,53.4229988,86.39662011,54.02389892,204,
,,,,,,,,,165.026,36.93370401,80.68321562,73.76149745,108,
,,,,,,,,,115.072,61.41831023,62.58817367,57.96915232,101,
,,,,,,,,,131.392,36.82803819,78.6295259,54.0634644,105,
,,,,,,,,,67.678,51.45216076,90.48456788,82.74386364,206,
,,,,,,,,,98.088,43.9747331,84.46406976,61.85513417,91,
,,,,,,,,,94.054,28.24151232,69.74162089,65.78369083,90,
,,,,,,,,,126.824,58.68638984,85.79918618,89.0077803,101,
,,,,,,,,,118.02,21.12846532,94.28091257,86.87828028,118,
,,,,,,,,,138.536,13.33185847,73.41498143,54.80057944,107,
,,,,,,,,,136.262,72.22462551,64.33889568,61.80893379,109,
,,,,,,,,,132.16,63.20079238,84.12309134,87.07398405,107,
,,,,,,,,,108.156,15.74060038,69.12733805,73.10605972,85,
,,,,,,,,,125.892,64.96202051,71.72803099,57.98273904,103,
,,,,,,,,,126.082,55.50344094,90.00181667,70.53853887,100,
,,,,,,,,,76.088,45.99668157,93.63436723,95.50962659,209,
,,,,,,,,,129.662,51.21156653,86.3556646,97.72057322,111,
,,,,,,,,,125.84,15.10966647,88.64278468,68.74329979,119,
,,,,,,,,,98.324,52.09305555,88.83560103,57.1903139,115,
,,,,,,,,,78.706,16.97408795,92.21815687,96.99683842,183,
,,,,,,,,,115.248,15.61652991,81.30305908,85.86061949,107,
,,,,,,,,,128.394,72.11091103,87.99949745,88.42245929,101,
,,,,,,,,,89.698,48.99166742,95.12162334,80.18406068,96,
,,,,,,,,,142.732,66.3636463,96.14183837,55.02155738,98,
,,,,,,,,,95.684,10.76405774,66.96146186,68.78301857,108,
,,,,,,,,,93.084,10.57518816,84.4616298,77.76757875,105,
,,,,,,,,,109.524,68.02659002,60.91863374,95.08587854,92,
,,,,,,,,,70.724,40.19813606,78.21758384,73.08972789,217,
,,,,,,,,,91.292,21.97343254,99.18033013,58.51081151,102,
,,,,,,,,,161.716,73.89073937,67.73051309,98.68528031,98,
,,,,,,,,,100.164,49.77629047,72.04963674,93.56337608,94,
,,,,,,,,,123.322,43.51422969,91.9055367,91.30938543,95,
,,,,,,,,,147.506,45.2478934,81.12683779,69.74811834,102,
,,,,,,,,,68.484,50.56867724,69.24231429,59.13068101,206,
,,,,,,,,,98.114,60.27463104,72.53677462,71.74628211,105,
,,,,,,,,,99.482,50.79944732,82.07334905,52.06845305,96,
,,,,,,,,,69.708,56.5810715,88.69008112,67.3622717,181,
,,,,,,,,,149.854,16.37541653,79.2636508,92.82543456,95,
,,,,,,,,,77.25,25.86358574,62.93516905,54.65016661,186,
,,,,,,,,,158.108,26.08111479,63.58706211,59.80575946,92,
,,,,,,,,,110.08,76.58391299,64.9895907,87.13325924,97,
,,,,,,,,,80.452,20.90501793,65.98708202,72.9806228,99,
,,,,,,,,,69.198,55.60008452,65.83927136,79.43070788,203,
,,,,,,,,,97.044,26.33460653,97.27808265,50.58083354,105,
,,,,,,,,,139.912,73.70736827,92.70256686,96.67558895,82,
,,,,,,,,,70.33,17.74090267,69.33049159,98.96844454,207,
,,,,,,,,,91.836,34.37368434,92.9781331,74.81333824,96,
,,,,,,,,,81.406,16.88285762,95.09160811,50.18600251,93,
,,,,,,,,,137.432,75.89823421,78.03595482,79.17328914,84,
,,,,,,,,,72.752,32.96469665,95.76388678,93.07547992,196,
,,,,,,,,,127.744,33.17323637,72.49551071,58.0210641,93,
,,,,,,,,,76.156,67.07038626,79.47630663,57.7175646,194,
,,,,,,,,,111.264,13.46833347,85.59792271,79.65932138,91,
,,,,,,,,,147.094,71.91202675,94.06487498,71.45435305,97,
,,,,,,,,,93.522,29.42294434,60.00531304,90.32148361,106,
,,,,,,,,,86.11,51.74517751,83.99860483,67.7716619,89,
,,,,,,,,,67.61,13.15293361,96.58661562,58.05751974,183,
,,,,,,,,,141.594,62.73930457,76.02990033,60.82265832,99,
,,,,,,,,,82.282,25.33855231,69.16331603,87.36358753,72,
,,,,,,,,,75.664,65.39657765,89.86649028,68.65684027,216,
,,,,,,,,,78.15,64.38599515,80.79089095,63.06396485,177,
,,,,,,,,,136.962,62.67814447,61.30913743,79.38830877,104,
,,,,,,,,,121.254,52.75725429,92.81977421,80.66872293,88,
,,,,,,,,,117.562,61.81891706,68.14134054,68.1566497,115,
,,,,,,,,,88.636,19.12707272,96.03240547,69.46995392,107,
,,,,,,,,,125.34,31.70559339,86.36618708,53.3174429,94,
,,,,,,,,,152.118,36.51785576,80.29952348,70.48176584,88,
,,,,,,,,,110.972,65.26662283,82.48365232,53.84274561,115,
,,,,,,,,,134.86,15.27183798,63.90041982,79.80836803,98,
,,,,,,,,,85.608,65.76567909,87.9938455,97.72222714,91,
,,,,,,,,,122.884,75.96018202,79.38755095,59.42503941,85,
,,,,,,,,,164.06,59.92661223,91.79313596,69.23133559,100,
,,,,,,,,,83.11,67.73598694,84.75733619,64.56193063,89,
,,,,,,,,,88.18,37.08230424,68.19892398,82.2268922,110,
,,,,,,,,,89.5,64.4811982,66.41879074,78.26502712,100,
,,,,,,,,,137.05,20.87641603,77.34597973,96.78887393,104,
,,,,,,,,,99.94,50.52808168,80.72864353,73.69682096,123,
,,,,,,,,,116.186,64.77471967,72.79578988,58.28227141,93,
,,,,,,,,,78.83,58.18576575,67.45124597,64.29538816,196,
,,,,,,,,,104.49,14.29119763,73.37854386,92.46326719,98,
,,,,,,,,,107.968,42.63233869,87.72999073,72.50483379,89,
,,,,,,,,,134.444,51.42799788,73.15252417,58.75442175,124,
,,,,,,,,,147.642,26.13478063,93.7660825,85.36190126,98,
,,,,,,,,,117.454,16.68534208,66.53476034,79.85469042,96,
,,,,,,,,,110.994,23.32733338,67.68137418,97.7970689,100,
,,,,,,,,,94.164,77.22322997,63.82452756,85.06656702,89,
,,,,,,,,,123.704,62.89292473,67.90779347,95.57927964,107,
,,,,,,,,,147.078,34.29440641,74.29531921,77.85426555,108,
,,,,,,,,,145.472,62.56097422,70.14475379,82.91550641,96,
,,,,,,,,,133.03,56.34802487,74.5781015,50.86456737,88,
,,,,,,,,,87.782,42.08624902,83.16691217,51.11154358,106,
,,,,,,,,,149.61,71.50697743,94.08347886,67.2323427,93,
,,,,,,,,,106.826,40.61724068,74.25615179,92.32341618,88,
,,,,,,,,,77.418,32.19504111,74.36590689,89.4344165,187,
,,,,,,,,,101.504,51.74744869,75.3670534,65.9702877,111,
,,,,,,,,,98.928,46.05304279,72.47291024,94.94884462,92,
,,,,,,,,,120.182,26.50777827,93.99541135,56.16773501,90,
,,,,,,,,,91.64,63.01801205,78.71405765,64.3365034,87,
,,,,,,,,,108.93,21.28460116,88.68928669,67.37895476,102,
,,,,,,,,,122.626,54.68599666,67.77407386,75.45380525,107,
,,,,,,,,,103.522,30.0543973,73.7537926,65.76283376,102,
,,,,,,,,,123.626,48.61742622,64.17318572,95.48637613,94,
,,,,,,,,,106.78,41.50707098,75.94289825,93.0870588,103,
,,,,,,,,,131.21,24.70017552,97.46077129,73.52512725,82,
,,,,,,,,,143.78,72.50313194,83.76993826,76.38861494,97,
,,,,,,,,,71.206,58.74357228,61.44117706,57.74159302,202,
,,,,,,,,,128.292,12.96502951,77.703585,95.82297481,92,
,,,,,,,,,77.398,59.30964863,61.53461837,97.25400439,197,
,,,,,,,,,108.598,71.57891215,85.54381487,63.45863477,90,
,,,,,,,,,118.63,42.77195671,74.02657311,88.78578838,125,
,,,,,,,,,99.116,43.14050148,88.41042459,89.00272944,91,
,,,,,,,,,64.776,56.92786795,88.3553194,53.34650793,210,
,,,,,,,,,133.196,58.47132451,68.80321575,80.57151932,93,
,,,,,,,,,91.82,24.84757117,77.75267599,83.17828197,101,
,,,,,,,,,98.05,76.36493911,95.42219516,75.13172015,122,
,,,,,,,,,121.456,57.06583265,99.4621782,58.25680517,87,
,,,,,,,,,69.59,39.03350558,60.76870904,91.74752289,200,
,,,,,,,,,91.082,46.39811701,73.22384677,67.10385381,101,
,,,,,,,,,78.898,44.29745555,84.54198015,60.13803408,193,
,,,,,,,,,84.672,62.28925915,75.72521807,88.74345732,112,
,,,,,,,,,123.448,47.54897765,80.9029742,89.79101445,90,
,,,,,,,,,100.36,11.39791496,83.28716405,55.26961419,84,
,,,,,,,,,62.58,31.79122622,95.7047114,65.25565337,206,
,,,,,,,,,120.09,64.71954676,85.47166424,71.5311698,99,
,,,,,,,,,110.366,79.64507433,84.70756351,54.46049485,99,
,,,,,,,,,99.61,64.35158154,69.68762901,89.34092023,92,
,,,,,,,,,89.044,49.8865515,76.3277693,81.36212152,85,
,,,,,,,,,99.338,53.71085224,77.23157558,68.12573722,85,
,,,,,,,,,112.836,73.3978317,64.81296207,70.65474002,108,
,,,,,,,,,113.442,26.48004271,80.89865619,67.66979674,107,
,,,,,,,,,123.51,64.78759954,67.04057421,97.01612589,105,
,,,,,,,,,103.22,22.94772286,85.2867126,66.86666134,85,
,,,,,,,,,160.382,51.4991528,83.81414374,98.34398845,109,
,,,,,,,,,99.668,20.14186038,72.55573049,51.63515365,105,
,,,,,,,,,96.162,63.47448983,90.58568629,94.58238413,107,
,,,,,,,,,83.884,27.87649781,89.89835958,55.44533991,84,
,,,,,,,,,94.038,47.80977142,73.45172088,95.60871169,89,
,,,,,,,,,78.77,73.91473336,69.84183255,91.06002385,191,
,,,,,,,,,120.456,22.39097043,81.90802626,60.08503603,110,
,,,,,,,,,103.132,18.95760797,67.52630062,90.5461567,113,
,,,,,,,,,145.706,79.64707863,73.33137147,84.87305322,83,
,,,,,,,,,176.036,22.47043543,74.33353394,60.38614348,101,
,,,,,,,,,124.23,18.070383,81.01169014,55.44683484,77,
,,,,,,,,,100.598,53.53075639,97.35375735,66.27689282,87,
,,,,,,,,,83.424,43.734307,86.08870699,63.72931269,101,
,,,,,,,,,135.23,32.15739884,71.21134911,89.44297879,94,
,,,,,,,,,146.518,48.22424373,82.19648189,52.31585092,98,
,,,,,,,,,94.06,56.96211398,88.0582898,53.88893591,102,
,,,,,,,,,82.272,41.16172311,64.61636379,60.47614516,91,
,,,,,,,,,150.84,47.61772321,90.34126787,60.01168341,91,
,,,,,,,,,119.252,78.12336082,63.31467045,98.48875054,107,
,,,,,,,,,120.62,32.21899471,64.17158848,69.92079945,113,
,,,,,,,,,144.584,23.30708606,94.2792858,91.73624535,101,
,,,,,,,,,159,48.10926874,64.69789998,85.25699518,98,
,,,,,,,,,151.02,60.91616254,71.94440049,65.62962478,100,
,,,,,,,,,79.712,10.62201846,89.41584728,99.17382603,217,
,,,,,,,,,74.992,64.91914867,86.35468086,77.79744426,193,
,,,,,,,,,117.524,11.13241571,83.20744319,94.81909255,91,
,,,,,,,,,106.788,71.60987236,60.02856622,63.47614998,86,
,,,,,,,,,106.94,17.72373845,90.47503302,92.11511319,77,
,,,,,,,,,80.02,75.08686495,97.38178659,98.20521216,116,
,,,,,,,,,140.752,78.23565111,83.48782663,60.27560925,89,
,,,,,,,,,88.902,18.39619399,84.36502852,74.35241243,98,
,,,,,,,,,127.884,45.82081539,78.98501688,54.24641566,91,
,,,,,,,,,111.956,47.08471292,93.32000435,78.82625954,88,
,,,,,,,,,92.066,69.57565538,64.77690971,80.20921611,100,
,,,,,,,,,69.07,34.78366554,99.1599663,58.37356077,202,
,,,,,,,,,93.026,43.38232284,78.60413024,53.43775098,83,
,,,,,,,,,106.49,15.73632065,99.78431449,82.0445713,101,
,,,,,,,,,125.102,50.6164867,90.56849195,51.36995461,93,
,,,,,,,,,134.062,34.78587394,74.1380644,52.06608097,111,
,,,,,,,,,135.646,40.42265224,88.3250221,72.57708568,91,
,,,,,,,,,143.44,79.46562062,91.73322678,64.0320268,109,
,,,,,,,,,142.008,33.99334796,88.63884492,68.86906415,96,
,,,,,,,,,96.612,44.18631263,84.30213667,53.70365602,87,
,,,,,,,,,66.638,46.01480078,90.81875307,98.585255,194,
,,,,,,,,,111.068,66.68572863,98.02275517,71.20426889,126,
,,,,,,,,,128.408,19.43236077,98.27718488,62.69151321,116,
,,,,,,,,,82.58,58.22619833,82.36974679,92.18230983,100,
,,,,,,,,,113.804,46.30552739,99.81058789,54.55759611,115,
,,,,,,,,,74.846,17.0511513,83.69442127,88.83721131,198,
,,,,,,,,,98.298,37.78589714,95.80929306,81.2137121,111,
,,,,,,,,,82.762,15.98993682,92.4553217,84.47738189,104,
,,,,,,,,,139.21,28.6953777,86.80456661,96.80580414,94,
,,,,,,,,,92.158,56.53726222,71.35957023,93.26782372,101,
,,,,,,,,,97.784,74.79272719,69.54216723,83.12090326,93,
,,,,,,,,,66.996,19.41512876,83.86517032,78.54542119,196,
,,,,,,,,,133.19,66.06249855,88.95632066,62.8010719,92,
,,,,,,,,,79.172,27.22773891,91.99132174,68.87494609,178,
,,,,,,,,,69.8,64.3430361,63.66418002,90.97247329,195,
,,,,,,,,,94.15,75.77961327,82.72518765,78.48679083,107,
,,,,,,,,,131.246,76.2854483,92.2479695,90.57634606,77,
,,,,,,,,,82.266,77.94513441,77.30925244,72.13305749,97,
,,,,,,,,,101.812,19.00612699,80.67517653,62.10685218,112,
,,,,,,,,,106.412,75.23185079,94.65145771,70.88933107,82,
,,,,,,,,,98.034,66.62518658,89.17411832,59.50658383,90,
,,,,,,,,,134.986,12.05429466,78.68128669,63.1799257,99,
,,,,,,,,,96.48,78.98026194,89.71062688,62.947154,110,
,,,,,,,,,100.862,56.8811115,89.72687734,89.84257505,113,
,,,,,,,,,118.164,11.05045862,64.87306564,83.01369147,99,
,,,,,,,,,148.248,59.40948937,91.71060689,55.43452587,114,
,,,,,,,,,116.502,59.1391271,76.37059654,91.98699901,92,
,,,,,,,,,142.306,58.50296276,79.01874848,84.46646658,94,
,,,,,,,,,105.232,17.64200571,72.93903495,56.62769906,87,
,,,,,,,,,138.81,43.06029915,91.66831622,86.55138194,106,
,,,,,,,,,108.884,38.86399862,85.0775509,71.39162515,95,
,,,,,,,,,97.214,70.99420331,63.77752876,90.13407131,105,
,,,,,,,,,89.098,34.47498459,69.08790403,56.65213161,105,
,,,,,,,,,84.22,55.22335236,66.05638461,56.22026689,101,
,,,,,,,,,125.578,17.69845071,86.69375689,57.01663354,101,
,,,,,,,,,107.388,23.07436974,88.37514591,70.09037377,80,
,,,,,,,,,90.84,23.56703074,72.28543111,87.21957371,111,
,,,,,,,,,119.982,33.92671413,94.01151833,79.44840446,92,
,,,,,,,,,99.088,39.80611858,66.93006207,52.22300849,96,
,,,,,,,,,80.706,41.12929136,60.06340684,75.196985,100,
,,,,,,,,,88.15,52.15748675,99.74067758,96.00819488,103,
,,,,,,,,,88.632,25.71164807,68.99649921,90.86374827,107,
,,,,,,,,,82.67,35.58853702,78.79267572,77.20937039,99,
,,,,,,,,,134.75,32.37645322,85.49745781,94.6796412,105,
,,,,,,,,,149.25,61.68064892,83.73767389,68.9342864,101,
,,,,,,,,,93.326,22.75312454,92.02026057,53.75181137,87,
,,,,,,,,,168.874,71.39708839,86.76773799,58.66177635,88,
,,,,,,,,,104.546,79.93661395,65.41798915,58.89203657,88,
,,,,,,,,,73.706,41.45190955,71.2656512,86.18213544,182,
,,,,,,,,,120.992,50.03495173,96.90317034,98.70735472,114,
,,,,,,,,,95.666,50.87058137,68.29036858,75.4697888,86,
,,,,,,,,,104.052,64.41488595,70.47617562,98.68192045,110,
,,,,,,,,,85.65,30.52978751,68.39861492,94.88969185,112,
,,,,,,,,,134.214,11.76290161,76.91957335,64.53197425,76,
,,,,,,,,,62.822,47.23463774,74.41389394,94.87652222,191,
,,,,,,,,,93.948,42.62257422,68.96000619,85.37709213,115,
,,,,,,,,,95.6,14.19156911,73.18970981,97.24795659,102,
,,,,,,,,,151.816,58.48701379,65.85519866,99.55625736,114,
,,,,,,,,,177.866,13.58375384,73.19864886,81.88801373,97,
,,,,,,,,,154.602,56.53673602,88.34301783,96.87670937,88,
,,,,,,,,,117.944,64.83215979,83.11297854,71.84907496,91,
,,,,,,,,,105.878,28.90997288,92.19859616,64.20694587,88,
,,,,,,,,,109.694,63.10287909,68.05027101,50.73792335,96,
,,,,,,,,,125.802,20.95604892,74.16408691,66.33988255,94,
,,,,,,,,,120.794,55.93224452,82.48471446,92.59721233,113,
,,,,,,,,,121.36,41.92854287,79.37856403,54.84857477,84,
,,,,,,,,,96.92,25.0364676,90.38192801,54.58272963,94,
,,,,,,,,,132.528,40.97951447,88.3215497,50.68308923,97,
,,,,,,,,,69.042,33.07768284,75.28631424,51.08616425,224,
,,,,,,,,,104.898,38.51724822,76.48059347,52.3261258,104,
,,,,,,,,,112.31,23.55336018,98.87973917,70.67649873,97,
,,,,,,,,,97.792,64.54788441,97.57298146,78.73271228,96,
,,,,,,,,,118.198,62.00113691,74.25731358,78.09522702,99,
,,,,,,,,,90.34,57.18991795,65.6505593,69.37007941,94,
,,,,,,,,,141.49,23.02439227,82.85397391,54.27898506,92,
,,,,,,,,,117.384,38.39664364,78.42619073,59.30903217,99,
,,,,,,,,,66.59,10.51445026,84.45302435,70.02061684,199,
,,,,,,,,,99.264,42.4683516,61.12610336,77.04352326,82,
,,,,,,,,,159.16,44.77816781,88.98216949,50.19605273,95,
,,,,,,,,,132.356,56.19251049,66.7936462,70.91383707,84,
,,,,,,,,,110.8,58.98408164,96.39297434,85.02041761,103,
,,,,,,,,,85.878,21.36832719,66.39376062,56.96587657,100,
,,,,,,,,,74.364,53.08796354,72.91546446,61.82333865,217,
,,,,,,,,,126.824,70.11492348,72.22928388,95.87602351,110,
,,,,,,,,,129.042,29.15387713,72.33030513,52.6903005,104,
,,,,,,,,,91.082,17.37095418,92.24199033,83.730059,100,
,,,,,,,,,159.642,25.33139594,67.71272489,61.28258844,96,
,,,,,,,,,112.17,43.86307736,98.24533522,92.78728912,108,
,,,,,,,,,114.038,64.69644288,66.91638328,59.72581317,111,
,,,,,,,,,80.454,42.77718437,76.7347598,77.18818752,98,
,,,,,,,,,73.466,68.76063144,77.45970587,82.08536046,185,
,,,,,,,,,121.034,58.68370587,97.86576318,99.81608174,95,
,,,,,,,,,81.876,36.51182201,75.05458653,64.60465361,99,
,,,,,,,,,105.17,14.90734247,75.48229126,58.22931038,108,
,,,,,,,,,82.948,36.89182854,74.05948838,68.79557069,98,
,,,,,,,,,101.776,41.53640213,89.95955965,91.38490452,104,
,,,,,,,,,75.086,12.07547786,93.72784906,89.27939636,204,
,,,,,,,,,93.106,55.28506569,62.48218538,72.56441089,112,
,,,,,,,,,133.346,42.86362182,78.39105504,97.53254221,109,
,,,,,,,,,119.5,19.43302157,93.39898206,81.56764896,101,
,,,,,,,,,96.172,48.31568996,69.95766383,50.32293106,99,
,,,,,,,,,76.232,22.84480592,75.81148644,66.15482134,183,
,,,,,,,,,101.552,66.45083912,85.6656298,69.21125183,102,
,,,,,,,,,71.294,30.75359029,99.13474288,65.71839663,208,
,,,,,,,,,89.5,75.77231153,83.4082321,87.76032817,75,
,,,,,,,,,93.046,22.20740143,97.70789853,79.68945393,92,
,,,,,,,,,77.394,60.65034907,88.20440854,91.99171889,189,
,,,,,,,,,118.432,10.55822182,60.94627804,69.68972349,116,
,,,,,,,,,114.096,17.35770117,75.40630046,66.43065304,77,
,,,,,,,,,110.392,79.41284922,61.24117825,56.87914678,109,
,,,,,,,,,112.666,56.0510814,89.95799076,64.51178257,108,
,,,,,,,,,141.196,37.07169275,90.59646802,54.66117172,93,
